distance,alpha,order,pdet,eps,eps_err
47,0.1508,24,0.1384059782608696,1.3008288111959754e-05,3.60897717754199e-06
47,0.1759,24,0.1449468260869565,1.4009612883336686e-05,3.745486456828241e-06
47,0.2011,24,0.1367401304347826,9.003971359167195e-06,3.001972687792832e-06
47,0.2262,24,0.1472183043478261,2.102163899703191e-05,4.589614836677623e-06
47,0.2513,24,0.151069804347826,2.102163899703191e-05,4.589614836677623e-06
49,0.0,25,0.1123656875,1.00004900321915e-06,1.000073006940128e-06
49,0.0251,25,0.1302586875,4.000784207036645e-06,2.000584222151316e-06
49,0.0503,25,0.1287702916666666,4.000784207036645e-06,2.000584222151316e-06
49,0.0754,25,0.133390125,2.0001960258642093e-06,1.4144200768165897e-06
49,0.1005,25,0.1266628541666666,5.001225404421827e-06,2.2368845304322245e-06
49,0.1257,25,0.1340359791666666,4.000784207036645e-06,2.000584222151316e-06
49,0.1508,25,0.1358325625,5.001225404421827e-06,2.2368845304322245e-06
49,0.1759,25,0.1424132083333333,2.0001960258642093e-06,1.4144200768165897e-06
49,0.2011,25,0.1350852708333333,3.0004410873640808e-06,1.732430234903677e-06
49,0.2262,25,0.1448812708333333,6.001764698837508e-06,2.450563231588257e-06
49,0.2513,25,0.149141,1.000490323638248e-05,3.1645883194838822e-06
3,0.3142,2,0.15070399999999998,0.009741520854003816,0.00017198242169200648
3,0.5969,2,0.2136805,0.02480988534502715,0.0008534350656902658
3,0.8796,2,0.301882,0.04271815312995125,0.0056230558748122635
3,1.1624,2,0.38548399999999994,0.5,0.0
3,1.4451,2,0.45586000000000004,0.5,0.0
3,1.7279,2,0.4772655,0.5,0.0
3,2.0106,2,0.4508395,0.5,0.0
3,2.2934,2,0.38446800000000003,0.06645737375868782,0.07664020821229421
3,2.5761,2,0.3076795,0.5,0.0
3,2.8588,2,0.225903,0.02065608308616579,0.0005547312623421307
3,3.1416,2,0.17340549999999996,0.008675344239232052,0.00015153706721056912
5,0.3142,3,0.15200575,0.004970687596581924,9.170394260889879e-05
5,0.5969,3,0.215903,0.014191654322904812,0.00028162988761671893
5,0.8796,3,0.30327925,0.04217742790806406,0.005306645122370942
5,1.1624,3,0.385927,0.06451820502196065,0.061586395269238335
5,1.4451,3,0.45646325,0.5,0.0
5,1.7279,3,0.47724524999999995,0.5,0.0
5,2.0106,3,0.45171474999999994,0.5,0.0
